label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]","Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",1.0,0,[0.6383 0.0075 0.069  0.2493 0.036 ],0,[0.6383 0.0075 0.069  0.2493 0.036 ],,3,3,0.21,0.7818181818181819,0.6659090909090909,0.947838427668268,0.8963227272727273,0.7159090909090909,0.11590909090909096,-0.050000000000000044,0.7977272727272727,2.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[1.100e-03 6.000e-04 7.000e-04 9.968e-01 8.000e-04],3,[0.0426 0.0254 0.0031 0.9149 0.014 ],{'b': 'b'},3,3,1.2588,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd ikon punya Persis kejadian 212 yg jd panggung Jkw,0.8855966329574585,3,[3.400e-03 2.100e-03 8.000e-04 9.923e-01 1.400e-03],3,[2.700e-03 1.200e-03 6.000e-04 9.945e-01 1.000e-03],"{'jurkamnya': 'jurkamnya', 'jkw': 'jkw', 'lg': 'lg', 'berbalik': 'berbalik'}",3,3,0.8329,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",Kemerdekaan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup mata terhadap Penjajahan Yaman dan standart ganda,0.9747864603996276,1,[0.0057 0.9867 0.0012 0.0034 0.003 ],1,[0.3156 0.6322 0.0035 0.0249 0.0237],"{'koptik': 'Coptic', 'kemerdekaan': 'kemerdekaan'}",1,1,1.1822,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Biar ngerti sejarah dan kesetiaan haha,0.9467302560806274,4,[0.0071 0.0023 0.0416 0.003  0.9461],4,[0.0062 0.0011 0.0409 0.002  0.9498],"{'selamat': 'selamat', 'ngerti': 'ngerti', 'sejarah': 'sejarah'}",4,4,0.8694,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[9.872e-01 5.700e-03 3.000e-04 4.100e-03 2.700e-03],0,[0.8074 0.0036 0.0027 0.0091 0.1771],{'twitter': 'twitter'},0,0,0.7287,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,0,[0.4837 0.0354 0.0066 0.22   0.2543],0,[0.4837 0.0354 0.0066 0.22   0.2543],,4,4,0.23,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[0.3127 0.6257 0.0015 0.0109 0.0492],1,[0.3127 0.6257 0.0015 0.0109 0.0492],,1,1,0.2,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya if saya nikah saya ga bisa bahagiain if punya anak nanti saya banding,0.9384691119194032,3,[1.100e-03 4.000e-04 8.000e-04 9.971e-01 6.000e-04],3,[1.500e-03 5.000e-04 8.000e-04 9.967e-01 6.000e-04],{'kalo': 'if'},3,3,0.7564,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang make ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua Well done,0.9737236499786376,4,[0.03   0.0019 0.0317 0.0031 0.9333],4,[3.000e-03 1.500e-03 2.200e-03 5.000e-04 9.928e-01],"{'tokopedia': 'tokopedia', 'bikin': 'make', 'ngena': 'ngena'}",4,4,0.8124,,,,,,,,,
3,"Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp","Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp",1.0,0,[0.7187 0.0023 0.0054 0.2637 0.01  ],0,[0.7187 0.0023 0.0054 0.2637 0.01  ],,0,0,0.21,,,,,,,,,
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan salah satunya di bangunan yang didirikan untuk kekafiran satunya Aku berlindung kepada ALLAAH dari godaan setan yang,0.916731059551239,3,[2.300e-03 6.000e-04 9.000e-04 9.953e-01 9.000e-04],3,[2.300e-03 6.000e-04 9.000e-04 9.953e-01 9.000e-04],"{'berlindung': 'berlindung', 'aku': 'I'}",3,3,0.7356,,,,,,,,,
1,"Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.","Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.",1.0,0,[0.6739 0.2151 0.0024 0.031  0.0776],0,[0.6739 0.2151 0.0024 0.031  0.0776],,0,0,0.22,,,,,,,,,
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis Terus w lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab karna emg ganiat mau gincu arab itu ga menor samsek kek natural terus w ngaca ajg kok w menor bgt,0.8988902568817139,0,[0.6735 0.025  0.0036 0.2839 0.0141],0,[0.7837 0.0262 0.0039 0.1647 0.0215],"{'gw': 'w', 'dijudesin': 'dijudesin', 'menor': 'menor', 'rumah': 'rumah', 'ngaca': 'ngaca', 'perasaan': 'feeling'}",0,3,0.9862,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.","Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",1.0,4,[0.0748 0.193  0.0218 0.0258 0.6845],4,[0.0748 0.193  0.0218 0.0258 0.6845],,4,4,0.22,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap kali read kisah2 zaman rasa jatuh cinta dgn mlm ni read saidina umar dlm ya allah saidina umar,0.9362163543701172,2,[3.700e-03 4.000e-04 9.927e-01 1.900e-03 1.300e-03],2,[3.150e-02 6.000e-04 9.598e-01 5.400e-03 2.800e-03],"{'umar': 'umar', 'cinta': 'cinta', 'baca': 'read'}",2,2,0.6585,,,,,,,,,
