label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",Pixy ini kok gemesim Setelah jatuh cinta sama lip cream kayak nya bakal jatih cinta sama yang Huft,0.940214991569519,2,[0.1423 0.0029 0.8192 0.0153 0.0202],2,[0.0059 0.001  0.9117 0.0034 0.078 ],"{'gemesim': 'gemesim', 'cinta': 'cinta', 'jatuh': 'jatuh'}",2,2,1.2902,0.759090909090909,0.6613636363636364,0.9434024916453796,0.8631513636363637,0.7045454545454546,0.09772727272727266,-0.04318181818181821,0.740909090909091,4.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[0.0031 0.0014 0.0022 0.9905 0.0027],0,[0.4651 0.0461 0.0327 0.1112 0.3449],"{'duhh': 'duhh', 'dan': 'and'}",0,3,0.9114,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd ikon punya Persis kejadian 212 which jd panggung Jkw,0.8771727681159973,3,[0.0026 0.0112 0.0016 0.9818 0.0028],3,[0.0071 0.094  0.0022 0.8917 0.005 ],"{'jokowi': 'jokowi', 'jkw': 'jkw', 'ikon': 'ikon', 'jd': 'jd', 'yg': 'which', 'nemo': 'nemo', 'kejadian': 'kejadian'}",3,3,1.7991,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",Kemerdekaan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup mata terhadap Penjajahan Yaman dan standart ganda,0.9747864603996276,1,[0.1396 0.8068 0.0018 0.0469 0.0049],0,[0.6017 0.2257 0.02   0.0477 0.1048],"{'koptik': 'Coptic', 'kemerdekaan': 'kemerdekaan', 'penjajahan': 'penjajahan', 'sbgmn': 'sbgmn', 'mata': 'mata'}",0,1,1.2744,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Biar ngerti sejarah dan kesetiaan haha,0.9467302560806274,4,[1.400e-03 6.000e-04 3.600e-03 8.000e-04 9.937e-01],4,[0.0038 0.0015 0.0028 0.001  0.9909],"{'selamat': 'selamat', 'resmi': 'resmi', 'sekedar': 'sekedar', 'haha': 'haha', 'saran': 'saran', 'dengar': 'dengar'}",4,4,0.9894,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[0.9781 0.0149 0.0013 0.0043 0.0014],0,[0.9733 0.0043 0.0061 0.0067 0.0096],"{'ig': 'ig', 'lbh': 'lbh', 'twitter': 'twitter'}",0,0,1.055,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,4,[0.0058 0.0013 0.0019 0.0051 0.9859],4,[0.0058 0.0013 0.0019 0.0051 0.9859],,4,4,0.4,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],,1,1,0.31,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya kalo saya nikah saya ga bisa bahagiain kalo punya anak nanti saya banding,0.9794464111328124,3,[0.002  0.0014 0.0016 0.9922 0.0028],3,[0.0038 0.0027 0.0023 0.9889 0.0024],"{'takut': 'takut', 'banding': 'banding', 'ga': 'ga'}",3,3,0.9904,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang story masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke I Well done,0.9550696015357972,4,[0.0135 0.0012 0.0205 0.0016 0.9633],4,[0.0354 0.0015 0.0267 0.0024 0.934 ],"{'done': 'done', 'gua': 'I', 'salut': 'salut', 'simple': 'simple', 'tokopedia': 'tokopedia', 'cerita': 'story'}",4,4,1.0498,,,,,,,,,
